date,county_fips,county_name,param,arithmetic_mean,observation_count,units_of_measure,site_num
2024-12-23,36061,new_york,pm25,6.1,1,Micrograms/cubic meter (LC),0079
2024-12-26,36061,new_york,pm25,9.5,1,Micrograms/cubic meter (LC),0079
2024-12-29,36061,new_york,pm25,8.4,1,Micrograms/cubic meter (LC),0079
2024-01-01,36061,new_york,pm25,9.7,1,Micrograms/cubic meter (LC),0079
2024-01-07,36061,new_york,pm25,2.6,1,Micrograms/cubic meter (LC),0079
2024-01-13,36061,new_york,pm25,3.9,1,Micrograms/cubic meter (LC),0079
2024-01-19,36061,new_york,pm25,11.9,1,Micrograms/cubic meter (LC),0079
2024-01-25,36061,new_york,pm25,13.0,1,Micrograms/cubic meter (LC),0079
2024-01-31,36061,new_york,pm25,5.3,1,Micrograms/cubic meter (LC),0079
2024-02-06,36061,new_york,pm25,4.6,1,Micrograms/cubic meter (LC),0079
2024-02-12,36061,new_york,pm25,6.6,1,Micrograms/cubic meter (LC),0079
2024-02-18,36061,new_york,pm25,6.2,1,Micrograms/cubic meter (LC),0079
2024-02-24,36061,new_york,pm25,6.0,1,Micrograms/cubic meter (LC),0079
2024-03-01,36061,new_york,pm25,6.8,1,Micrograms/cubic meter (LC),0079
2024-03-07,36061,new_york,pm25,3.7,1,Micrograms/cubic meter (LC),0079
2024-03-13,36061,new_york,pm25,10.5,1,Micrograms/cubic meter (LC),0079
2024-03-19,36061,new_york,pm25,3.5,1,Micrograms/cubic meter (LC),0079
2024-03-25,36061,new_york,pm25,4.4,1,Micrograms/cubic meter (LC),0079
2024-03-31,36061,new_york,pm25,4.6,1,Micrograms/cubic meter (LC),0079
2024-04-06,36061,new_york,pm25,1.6,1,Micrograms/cubic meter (LC),0079
2024-04-12,36061,new_york,pm25,7.1,1,Micrograms/cubic meter (LC),0079
2024-04-18,36061,new_york,pm25,0.0,1,Micrograms/cubic meter (LC),0079
2024-04-24,36061,new_york,pm25,5.0,1,Micrograms/cubic meter (LC),0079
2024-04-30,36061,new_york,pm25,9.1,1,Micrograms/cubic meter (LC),0079
2024-05-06,36061,new_york,pm25,11.4,1,Micrograms/cubic meter (LC),0079
2024-05-12,36061,new_york,pm25,4.5,1,Micrograms/cubic meter (LC),0079
2024-05-24,36061,new_york,pm25,10.0,1,Micrograms/cubic meter (LC),0079
2024-05-30,36061,new_york,pm25,6.6,1,Micrograms/cubic meter (LC),0079
2024-06-05,36061,new_york,pm25,9.1,1,Micrograms/cubic meter (LC),0079
2024-06-11,36061,new_york,pm25,4.5,1,Micrograms/cubic meter (LC),0079
2024-06-17,36061,new_york,pm25,7.8,1,Micrograms/cubic meter (LC),0079
2024-06-23,36061,new_york,pm25,10.7,1,Micrograms/cubic meter (LC),0079
2024-06-29,36061,new_york,pm25,5.5,1,Micrograms/cubic meter (LC),0079
2024-07-05,36061,new_york,pm25,25.7,1,Micrograms/cubic meter (LC),0079
2024-07-11,36061,new_york,pm25,4.8,1,Micrograms/cubic meter (LC),0079
2024-07-14,36061,new_york,pm25,10.2,1,Micrograms/cubic meter (LC),0079
2024-07-17,36061,new_york,pm25,10.9,1,Micrograms/cubic meter (LC),0079
2024-07-20,36061,new_york,pm25,9.6,1,Micrograms/cubic meter (LC),0079
2024-07-23,36061,new_york,pm25,6.6,1,Micrograms/cubic meter (LC),0079
2024-07-29,36061,new_york,pm25,15.9,1,Micrograms/cubic meter (LC),0079
2024-08-04,36061,new_york,pm25,8.5,1,Micrograms/cubic meter (LC),0079
2024-08-10,36061,new_york,pm25,7.0,1,Micrograms/cubic meter (LC),0079
2024-08-16,36061,new_york,pm25,17.2,1,Micrograms/cubic meter (LC),0079
2024-08-22,36061,new_york,pm25,4.9,1,Micrograms/cubic meter (LC),0079
2024-08-28,36061,new_york,pm25,11.6,1,Micrograms/cubic meter (LC),0079
2024-09-03,36061,new_york,pm25,3.7,1,Micrograms/cubic meter (LC),0079
2024-09-09,36061,new_york,pm25,4.5,1,Micrograms/cubic meter (LC),0079
2024-09-15,36061,new_york,pm25,8.1,1,Micrograms/cubic meter (LC),0079
2024-09-28,36061,new_york,pm25,3.0,1,Micrograms/cubic meter (LC),0079
2024-10-03,36061,new_york,pm25,6.4,1,Micrograms/cubic meter (LC),0079
2024-10-09,36061,new_york,pm25,4.4,1,Micrograms/cubic meter (LC),0079
2024-10-15,36061,new_york,pm25,2.6,1,Micrograms/cubic meter (LC),0079
2024-10-21,36061,new_york,pm25,12.8,1,Micrograms/cubic meter (LC),0079
2024-10-27,36061,new_york,pm25,2.0,1,Micrograms/cubic meter (LC),0079
2024-11-02,36061,new_york,pm25,4.2,1,Micrograms/cubic meter (LC),0079
2024-11-08,36061,new_york,pm25,4.4,1,Micrograms/cubic meter (LC),0079
2024-11-14,36061,new_york,pm25,3.9,1,Micrograms/cubic meter (LC),0079
2024-11-20,36061,new_york,pm25,8.6,1,Micrograms/cubic meter (LC),0079
2024-11-26,36061,new_york,pm25,6.0,1,Micrograms/cubic meter (LC),0079
2024-12-02,36061,new_york,pm25,5.2,1,Micrograms/cubic meter (LC),0079
2024-12-08,36061,new_york,pm25,6.7,1,Micrograms/cubic meter (LC),0079
2024-12-14,36061,new_york,pm25,4.2,1,Micrograms/cubic meter (LC),0079
2024-12-20,36061,new_york,pm25,3.5,1,Micrograms/cubic meter (LC),0079
2024-12-26,36061,new_york,pm25,9.5,1,Micrograms/cubic meter (LC),0079
2024-01-01,36061,new_york,pm25,8.6,1,Micrograms/cubic meter (LC),0128
2024-01-04,36061,new_york,pm25,7.1,1,Micrograms/cubic meter (LC),0128
2024-01-07,36061,new_york,pm25,3.2,1,Micrograms/cubic meter (LC),0128
2024-01-10,36061,new_york,pm25,3.2,1,Micrograms/cubic meter (LC),0128
2024-01-13,36061,new_york,pm25,4.4,1,Micrograms/cubic meter (LC),0128
2024-01-16,36061,new_york,pm25,7.8,1,Micrograms/cubic meter (LC),0128
2024-01-19,36061,new_york,pm25,12.7,1,Micrograms/cubic meter (LC),0128
2024-01-22,36061,new_york,pm25,9.6,1,Micrograms/cubic meter (LC),0128
2024-01-25,36061,new_york,pm25,14.0,1,Micrograms/cubic meter (LC),0128
2024-01-28,36061,new_york,pm25,3.2,1,Micrograms/cubic meter (LC),0128
2024-01-31,36061,new_york,pm25,4.9,1,Micrograms/cubic meter (LC),0128
2024-02-03,36061,new_york,pm25,6.0,1,Micrograms/cubic meter (LC),0128
2024-02-06,36061,new_york,pm25,5.7,1,Micrograms/cubic meter (LC),0128
2024-02-09,36061,new_york,pm25,12.0,1,Micrograms/cubic meter (LC),0128
2024-02-12,36061,new_york,pm25,8.0,1,Micrograms/cubic meter (LC),0128
2024-02-15,36061,new_york,pm25,5.9,1,Micrograms/cubic meter (LC),0128
2024-02-18,36061,new_york,pm25,6.8,1,Micrograms/cubic meter (LC),0128
2024-02-21,36061,new_york,pm25,5.3,1,Micrograms/cubic meter (LC),0128
2024-02-24,36061,new_york,pm25,7.1,1,Micrograms/cubic meter (LC),0128
2024-02-27,36061,new_york,pm25,17.3,1,Micrograms/cubic meter (LC),0128
2024-03-01,36061,new_york,pm25,8.6,1,Micrograms/cubic meter (LC),0128
2024-03-04,36061,new_york,pm25,5.1,1,Micrograms/cubic meter (LC),0128
2024-03-07,36061,new_york,pm25,3.2,1,Micrograms/cubic meter (LC),0128
2024-03-10,36061,new_york,pm25,2.5,1,Micrograms/cubic meter (LC),0128
2024-03-13,36061,new_york,pm25,9.9,1,Micrograms/cubic meter (LC),0128
2024-03-16,36061,new_york,pm25,6.0,1,Micrograms/cubic meter (LC),0128
2024-03-19,36061,new_york,pm25,4.4,1,Micrograms/cubic meter (LC),0128
2024-03-22,36061,new_york,pm25,5.4,1,Micrograms/cubic meter (LC),0128
2024-03-25,36061,new_york,pm25,5.8,1,Micrograms/cubic meter (LC),0128
2024-03-28,36061,new_york,pm25,7.5,1,Micrograms/cubic meter (LC),0128
2024-03-31,36061,new_york,pm25,5.0,1,Micrograms/cubic meter (LC),0128
2024-04-03,36061,new_york,pm25,4.0,1,Micrograms/cubic meter (LC),0128
2024-04-06,36061,new_york,pm25,2.7,1,Micrograms/cubic meter (LC),0128
2024-04-09,36061,new_york,pm25,9.9,1,Micrograms/cubic meter (LC),0128
2024-04-12,36061,new_york,pm25,7.5,1,Micrograms/cubic meter (LC),0128
2024-04-15,36061,new_york,pm25,8.6,1,Micrograms/cubic meter (LC),0128
2024-04-18,36061,new_york,pm25,5.3,1,Micrograms/cubic meter (LC),0128
2024-04-21,36061,new_york,pm25,4.7,1,Micrograms/cubic meter (LC),0128
2024-04-24,36061,new_york,pm25,5.1,1,Micrograms/cubic meter (LC),0128
2024-04-27,36061,new_york,pm25,5.0,1,Micrograms/cubic meter (LC),0128
2024-04-30,36061,new_york,pm25,11.5,1,Micrograms/cubic meter (LC),0128
2024-05-03,36061,new_york,pm25,5.4,1,Micrograms/cubic meter (LC),0128
2024-05-06,36061,new_york,pm25,12.9,1,Micrograms/cubic meter (LC),0128
2024-05-09,36061,new_york,pm25,5.0,1,Micrograms/cubic meter (LC),0128
2024-05-12,36061,new_york,pm25,5.2,1,Micrograms/cubic meter (LC),0128
2024-05-15,36061,new_york,pm25,6.8,1,Micrograms/cubic meter (LC),0128
2024-05-18,36061,new_york,pm25,9.7,1,Micrograms/cubic meter (LC),0128
2024-05-21,36061,new_york,pm25,9.2,1,Micrograms/cubic meter (LC),0128
2024-05-24,36061,new_york,pm25,10.9,1,Micrograms/cubic meter (LC),0128
2024-05-27,36061,new_york,pm25,8.0,1,Micrograms/cubic meter (LC),0128
2024-05-30,36061,new_york,pm25,5.8,1,Micrograms/cubic meter (LC),0128
2024-06-02,36061,new_york,pm25,11.7,1,Micrograms/cubic meter (LC),0128
2024-06-05,36061,new_york,pm25,9.0,1,Micrograms/cubic meter (LC),0128
2024-06-08,36061,new_york,pm25,3.5,1,Micrograms/cubic meter (LC),0128
2024-06-11,36061,new_york,pm25,5.1,1,Micrograms/cubic meter (LC),0128
2024-06-14,36061,new_york,pm25,12.0,1,Micrograms/cubic meter (LC),0128
2024-06-17,36061,new_york,pm25,7.8,1,Micrograms/cubic meter (LC),0128
2024-06-20,36061,new_york,pm25,10.2,1,Micrograms/cubic meter (LC),0128
2024-06-23,36061,new_york,pm25,10.9,1,Micrograms/cubic meter (LC),0128
2024-06-26,36061,new_york,pm25,10.5,1,Micrograms/cubic meter (LC),0128
2024-07-02,36061,new_york,pm25,6.2,1,Micrograms/cubic meter (LC),0128
2024-07-05,36061,new_york,pm25,27.5,1,Micrograms/cubic meter (LC),0128
2024-07-08,36061,new_york,pm25,13.5,1,Micrograms/cubic meter (LC),0128
2024-07-11,36061,new_york,pm25,5.8,1,Micrograms/cubic meter (LC),0128
2024-07-14,36061,new_york,pm25,10.5,1,Micrograms/cubic meter (LC),0128
2024-07-17,36061,new_york,pm25,11.5,1,Micrograms/cubic meter (LC),0128
2024-07-20,36061,new_york,pm25,9.2,1,Micrograms/cubic meter (LC),0128
2024-07-23,36061,new_york,pm25,9.0,1,Micrograms/cubic meter (LC),0128
2024-07-26,36061,new_york,pm25,5.8,1,Micrograms/cubic meter (LC),0128
2024-07-29,36061,new_york,pm25,13.4,1,Micrograms/cubic meter (LC),0128
2024-08-01,36061,new_york,pm25,14.6,1,Micrograms/cubic meter (LC),0128
2024-08-04,36061,new_york,pm25,8.9,1,Micrograms/cubic meter (LC),0128
2024-08-07,36061,new_york,pm25,5.8,1,Micrograms/cubic meter (LC),0128
2024-08-10,36061,new_york,pm25,7.5,1,Micrograms/cubic meter (LC),0128
2024-08-13,36061,new_york,pm25,6.2,1,Micrograms/cubic meter (LC),0128
2024-08-16,36061,new_york,pm25,16.9,1,Micrograms/cubic meter (LC),0128
2024-08-19,36061,new_york,pm25,5.3,1,Micrograms/cubic meter (LC),0128
2024-08-22,36061,new_york,pm25,5.4,1,Micrograms/cubic meter (LC),0128
2024-08-25,36061,new_york,pm25,14.0,1,Micrograms/cubic meter (LC),0128
2024-08-28,36061,new_york,pm25,12.0,1,Micrograms/cubic meter (LC),0128
2024-08-31,36061,new_york,pm25,5.4,1,Micrograms/cubic meter (LC),0128
2024-09-03,36061,new_york,pm25,4.8,1,Micrograms/cubic meter (LC),0128
2024-09-06,36061,new_york,pm25,6.5,1,Micrograms/cubic meter (LC),0128
2024-09-09,36061,new_york,pm25,5.0,1,Micrograms/cubic meter (LC),0128
2024-09-12,36061,new_york,pm25,8.4,1,Micrograms/cubic meter (LC),0128
2024-09-15,36061,new_york,pm25,8.6,1,Micrograms/cubic meter (LC),0128
2024-09-18,36061,new_york,pm25,8.5,1,Micrograms/cubic meter (LC),0128
2024-09-21,36061,new_york,pm25,6.5,1,Micrograms/cubic meter (LC),0128
2024-09-24,36061,new_york,pm25,5.4,1,Micrograms/cubic meter (LC),0128
2024-09-27,36061,new_york,pm25,6.2,1,Micrograms/cubic meter (LC),0128
2024-09-30,36061,new_york,pm25,5.5,1,Micrograms/cubic meter (LC),0128
2024-10-03,36061,new_york,pm25,6.8,1,Micrograms/cubic meter (LC),0128
2024-10-06,36061,new_york,pm25,5.8,1,Micrograms/cubic meter (LC),0128
2024-10-09,36061,new_york,pm25,4.7,1,Micrograms/cubic meter (LC),0128
2024-10-12,36061,new_york,pm25,5.7,1,Micrograms/cubic meter (LC),0128
2024-10-15,36061,new_york,pm25,2.8,1,Micrograms/cubic meter (LC),0128
2024-10-18,36061,new_york,pm25,7.0,1,Micrograms/cubic meter (LC),0128
2024-10-21,36061,new_york,pm25,16.1,1,Micrograms/cubic meter (LC),0128
2024-10-24,36061,new_york,pm25,6.4,1,Micrograms/cubic meter (LC),0128
2024-10-27,36061,new_york,pm25,3.8,1,Micrograms/cubic meter (LC),0128
2024-10-30,36061,new_york,pm25,12.7,1,Micrograms/cubic meter (LC),0128
2024-11-02,36061,new_york,pm25,2.9,1,Micrograms/cubic meter (LC),0128
2024-11-05,36061,new_york,pm25,9.3,1,Micrograms/cubic meter (LC),0128
2024-11-08,36061,new_york,pm25,4.8,1,Micrograms/cubic meter (LC),0128
2024-11-11,36061,new_york,pm25,5.5,1,Micrograms/cubic meter (LC),0128
2024-11-14,36061,new_york,pm25,6.5,1,Micrograms/cubic meter (LC),0128
2024-11-17,36061,new_york,pm25,10.9,1,Micrograms/cubic meter (LC),0128
2024-11-20,36061,new_york,pm25,8.6,1,Micrograms/cubic meter (LC),0128
2024-11-23,36061,new_york,pm25,3.8,1,Micrograms/cubic meter (LC),0128
2024-11-26,36061,new_york,pm25,7.0,1,Micrograms/cubic meter (LC),0128
2024-11-29,36061,new_york,pm25,6.4,1,Micrograms/cubic meter (LC),0128
2024-12-02,36061,new_york,pm25,6.1,1,Micrograms/cubic meter (LC),0128
2024-12-05,36061,new_york,pm25,6.9,1,Micrograms/cubic meter (LC),0128
2024-12-08,36061,new_york,pm25,7.1,1,Micrograms/cubic meter (LC),0128
2024-12-11,36061,new_york,pm25,5.3,1,Micrograms/cubic meter (LC),0128
2024-12-14,36061,new_york,pm25,6.0,1,Micrograms/cubic meter (LC),0128
2024-12-17,36061,new_york,pm25,5.8,1,Micrograms/cubic meter (LC),0128
2024-12-20,36061,new_york,pm25,5.4,1,Micrograms/cubic meter (LC),0128
2024-12-23,36061,new_york,pm25,6.9,1,Micrograms/cubic meter (LC),0128
2024-12-26,36061,new_york,pm25,11.7,1,Micrograms/cubic meter (LC),0128
2024-12-29,36061,new_york,pm25,7.1,1,Micrograms/cubic meter (LC),0128
